origin,destination,price
NQL,HRZ,170
NQL,ILB,240
NQL,IMP,628
NQL,IPU,26
NQL,IPG,876
NQL,IRE,156
NQL,ITN,149
NQL,ITA,539
NQL,ITB,738
NQL,ITI,248
NQL,ITP,30
NQL,ITQ,645
NQL,AUB,369
NQL,ITE,926
NQL,IJU,891
NQL,JCR,863
NQL,JCM,890
NQL,JNA,952
NQL,JTI,282
NQL,JEQ,934
NQL,JPR,193
NQL,JCB,64
NQL,CPV,100
NQL,JIA,430
NQL,JRN,490
NQL,LBR,376
NQL,LAJ,352
NQL,JOI,985
NQL,RAO,460
NQL,LEP,756
NQL,LIP,118
NQL,LDB,473
NQL,SSA,436
NQL,MEA,706
NQL,MCP,195
NQL,VAG,738
NQL,MNX,577
NQL,MAB,574
NQL,SLZ,90
NQL,CGB,748
NQL,MTG,358
NQL,MBK,114
NQL,MBZ,715
NQL,NTM,192
NQL,MTE,553
NQL,MEU,805
NQL,MOC,134
NQL,PNG,760
NQL,PTO,912
NQL,NNU,358
NQL,NVT,901
NQL,NOK,344
NQL,NVP,180
NQL,OBI,740
NQL,OYK,278
NQL,ORX,891
NQL,OIA,182
NQL,OUS,757
NQL,MCZ,910
NQL,PMW,490
NQL,PLU,923
NQL,PBB,965
NQL,PIN,780
NQL,PFB,803
NQL,PSW,805
NQL,POJ,640
NQL,PAV,144
NQL,PNZ,280
NQL,PCS,157
NQL,PBQ,844
NQL,PHI,187
NQL,FOR,234
NQL,PIV,840
NQL,PIG,927
NQL,POO,346
NQL,PLL,115
NQL,PMG,862
NQL,LCB,831
NQL,PBX,122
NQL,PTQ,764
NQL,PBV,572
NQL,PNB,524
NQL,BPS,117
NQL,PPY,884
NQL,PDF,976
NQL,RBR,689
NQL,BSB,276
NQL,PGG,55
NQL,RDC,236
NQL,MGF,171
NQL,JDO,799
NQL,IDO,972
NQL,RIG,758
NQL,RVD,772
NQL,ROO,206
NQL,URG,486
NQL,POA,403
NQL,SNZ,963
NQL,CSU,824
NQL,SFV,598
NQL,GYN,684
NQL,AJU,684
NQL,SRA,30
NQL,SSZ,810
NQL,PHB,87
NQL,SDU,622
NQL,SXO,32
NQL,SXX,766
NQL,SJP,919
NQL,SJK,834
NQL,SSO,413
NQL,SQY,52
NQL,SBJ,696
NQL,SQM,997
NQL,SQX,989
NQL,GRU,346
NQL,ZMD,185
NQL,THE,823
NQL,SEI,354
NQL,GEL,423
NQL,RRN,456
NQL,RSG,981
NQL,OPS,232
NQL,SOD,256
NQL,SWM,820
NQL,RWS,436
NQL,TBT,940
NQL,CNF,437
NQL,GPB,41
NQL,TGQ,398
NQL,TRQ,13
NQL,TFF,98
NQL,TXF,761
NQL,TEC,949
NQL,TFL,950
NQL,TOW,508
NQL,TSQ,308
NQL,TMT,45
NQL,TUZ,641
NQL,TUR,109
NQL,UBT,22
NQL,UBA,145
NQL,UNA,555
NQL,IPN,99
NQL,BEL,496
NQL,VAL,24
NQL,VIA,529
NQL,BVH,108
NQL,VCP,358
NQL,VDC,936
NQL,VOT,210
NQL,AXE,614
NOK,PPB,360
NOK,MVS,574
NOK,XAP,310
NOK,CWB,895
NOK,ALT,749
NOK,AMJ,843
NOK,AFL,352
NOK,ATM,307
NOK,APY,956
NOK,APS,992
NOK,APU,89
NOK,ARU,398
NOK,ARS,393
NOK,AUX,85
NOK,APQ,760
NOK,APX,755
NOK,AAG,987
NOK,AQA,969
NOK,AAX,806
NOK,AQM,138
NOK,AAI,634
NOK,ZFU,29
NOK,AIF,20
NOK,NAT,553
NOK,BFH,516
NOK,BSS,32
NOK,BAZ,566
NOK,BQQ,224
NOK,BDC,367
NOK,BPG,769
NOK,BRA,566
NOK,BRB,677
NOK,CAW,419
NOK,RIA,615
NOK,BAU,940
NOK,BVM,991
NOK,BGV,400
NOK,BNU,981
NOK,BVB,97
NOK,BCR,745
NOK,LAZ,46
NOK,BYO,704
NOK,RBB,250
NOK,BJP,720
NOK,BVS,386
NOK,BMS,648
NOK,BZC,787
NOK,CFB,334
NOK,CFC,145
NOK,CCX,10
NOK,CCQ,57
NOK,CDI,515
NOK,OAL,973
NOK,CLV,524
NOK,CMT,224
NOK,CMC,917
NOK,CPQ,13
NOK,CMP,169
NOK,CXJ,940
NOK,CGR,741
NOK,CBW,933
NOK,NBV,325
NOK,CQA,346
NOK,CNV,640
NOK,FLB,270
NOK,CKS,178
NOK,CAF,626
NOK,CRQ,609
NOK,CZB,70
NOK,CLN,508
NOK,CAU,111
NOK,CTP,711
NOK,CAC,746
NOK,CSS,464
NOK,JPA,860
NOK,TLZ,967
NOK,IGU,863
NOK,BAT,231
NOK,LEC,198
NOK,BGX,98
NOK,CIZ,578
NOK,CSW,796
NOK,ERM,9
NOK,CDJ,257
NOK,CCI,791
NOK,STZ,58
NOK,CFO,859
NOK,CGH,682
NOK,CKO,105
NOK,CMG,494
NOK,CCM,589
NOK,CZS,427
NOK,CPU,926
NOK,SJL,190
NOK,DMT,2
NOK,DNO,79
NOK,DIQ,508
NOK,MVF,153
NOK,CTQ,659
NOK,LVB,369
NOK,DOU,35
NOK,MII,537
NOK,PVI,762
NOK,IOS,432
NOK,STM,558
NOK,UDI,630
NOK,MAO,608
NOK,ERN,572
NOK,UMU,497
NOK,URB,857
NOK,ESI,681
NOK,VIX,244
NOK,ALQ,724
NOK,PET,533
NOK,FEJ,134
NOK,FEC,858
NOK,FEN,694
NOK,FRC,138
NOK,FBE,217
NOK,JDF,846
NOK,GIG,675
NOK,PVH,392
NOK,GVR,160
NOK,GCV,865
NOK,GDP,536
NOK,GJM,471
NOK,GNM,890
NOK,GUZ,850
NOK,REC,36
NOK,GUJ,765
NOK,GMS,529
NOK,GRP,33
NOK,LOI,327
NOK,FLN,90
NOK,ITR,647
NOK,HRZ,300
NOK,ILB,958
NOK,IMP,400
NOK,IPU,963
NOK,IPG,527
NOK,IRE,98
NOK,ITN,675
NOK,ITA,897
NOK,ITB,268
NOK,ITI,995
NOK,ITP,885
NOK,ITQ,964
NOK,AUB,586
NOK,ITE,174
NOK,IJU,197
NOK,JCR,79
NOK,JCM,688
NOK,JNA,985
NOK,JTI,118
NOK,JEQ,525
NOK,JPR,272
NOK,JCB,142
NOK,CPV,918
NOK,JIA,274
NOK,JRN,235
NOK,LBR,105
NOK,LAJ,109
NOK,JOI,104
NOK,RAO,651
NOK,LEP,813
NOK,LIP,322
NOK,LDB,114
NOK,SSA,357
NOK,MEA,485
NOK,MCP,154
NOK,VAG,58
NOK,MNX,472
NOK,MAB,36
NOK,SLZ,648
NOK,CGB,591
NOK,MTG,644
NOK,MBK,390
NOK,MBZ,831
NOK,NTM,939
NOK,MTE,172
NOK,MEU,172
NOK,MOC,631
NOK,PNG,846
NOK,PTO,410
NOK,NNU,76
NOK,NVT,290
NOK,NQL,633
NOK,NVP,884
NOK,OBI,873
NOK,OYK,132
NOK,ORX,556
NOK,OIA,896
NOK,OUS,358
NOK,MCZ,320
NOK,PMW,857
NOK,PLU,347
NOK,PBB,598
NOK,PIN,259
NOK,PFB,560
NOK,PSW,676
NOK,POJ,956
NOK,PAV,333
NOK,PNZ,639
NOK,PCS,29
NOK,PBQ,391
NOK,PHI,860
NOK,FOR,303
NOK,PIV,559
NOK,PIG,921
NOK,POO,758
NOK,PLL,500
NOK,PMG,933
NOK,LCB,934
NOK,PBX,37
NOK,PTQ,93
NOK,PBV,291
NOK,PNB,68
NOK,BPS,182
NOK,PPY,170
NOK,PDF,842
NOK,RBR,468
NOK,BSB,189
NOK,PGG,31
NOK,RDC,52
NOK,MGF,474
NOK,JDO,437
NOK,IDO,450
NOK,RIG,809
NOK,RVD,86
NOK,ROO,208
NOK,URG,96
NOK,POA,751
NOK,SNZ,898
NOK,CSU,654
NOK,SFV,386
NOK,GYN,6
NOK,AJU,73
NOK,SRA,820
NOK,SSZ,620
NOK,PHB,240
NOK,SDU,21
NOK,SXO,170
NOK,SXX,489
NOK,SJP,746
NOK,SJK,78
NOK,SSO,534
NOK,SQY,479
NOK,SBJ,813
NOK,SQM,730
NOK,SQX,580
NOK,GRU,260
NOK,ZMD,42
NOK,THE,250
NOK,SEI,843
NOK,GEL,262
NOK,RRN,747
NOK,RSG,225
NOK,OPS,605
NOK,SOD,269
NOK,SWM,652
NOK,RWS,223
NOK,TBT,579
NOK,CNF,766
NOK,GPB,207
NOK,TGQ,551
NOK,TRQ,457
NOK,TFF,369
NOK,TXF,348
NOK,TEC,677
NOK,TFL,421
NOK,TOW,358
NOK,TSQ,240
NOK,TMT,143
NOK,TUZ,274
NOK,TUR,31
NOK,UBT,354
NOK,UBA,798
NOK,UNA,9
NOK,IPN,195
NOK,BEL,992
NOK,VAL,627
NOK,VIA,508
NOK,BVH,700
NOK,VCP,937
NOK,VDC,295
NOK,VOT,194
NOK,AXE,790
NVP,PPB,791
NVP,MVS,905
NVP,XAP,887
NVP,CWB,545
NVP,ALT,15
NVP,AMJ,18
NVP,AFL,774
NVP,ATM,570
NVP,APY,151
NVP,APS,984
NVP,APU,270
NVP,ARU,746
NVP,ARS,491
NVP,AUX,279
NVP,APQ,108
NVP,APX,263
NVP,AAG,227
NVP,AQA,130
NVP,AAX,907
NVP,AQM,715
NVP,AAI,878
NVP,ZFU,887
NVP,AIF,62
NVP,NAT,884
NVP,BFH,215
NVP,BSS,154
NVP,BAZ,665
NVP,BQQ,453
NVP,BDC,376
NVP,BPG,414
NVP,BRA,235
NVP,BRB,93
NVP,CAW,50
NVP,RIA,962
NVP,BAU,525
NVP,BVM,989
NVP,BGV,716
NVP,BNU,86
NVP,BVB,22
NVP,BCR,200
NVP,LAZ,42
NVP,BYO,887
NVP,RBB,513
NVP,BJP,430
NVP,BVS,54
NVP,BMS,215
NVP,BZC,212
NVP,CFB,289
NVP,CFC,1000
NVP,CCX,95
NVP,CCQ,407
NVP,CDI,434
NVP,OAL,548
NVP,CLV,794
NVP,CMT,537
NVP,CMC,543
NVP,CPQ,765
NVP,CMP,725
NVP,CXJ,680
NVP,CGR,734
NVP,CBW,485
NVP,NBV,386
NVP,CQA,52
NVP,CNV,352
NVP,FLB,925
NVP,CKS,257
NVP,CAF,84
NVP,CRQ,20
NVP,CZB,615
NVP,CLN,852
NVP,CAU,498
NVP,CTP,909
NVP,CAC,129
NVP,CSS,580
NVP,JPA,2
NVP,TLZ,623
NVP,IGU,904
NVP,BAT,658
NVP,LEC,31
NVP,BGX,213
NVP,CIZ,581
NVP,CSW,530
NVP,ERM,876
NVP,CDJ,929
NVP,CCI,62
NVP,STZ,797
NVP,CFO,40
NVP,CGH,180
NVP,CKO,670
NVP,CMG,440
NVP,CCM,874
NVP,CZS,667
NVP,CPU,299
NVP,SJL,931
NVP,DMT,964
NVP,DNO,944
NVP,DIQ,993
NVP,MVF,541
NVP,CTQ,665
NVP,LVB,849
NVP,DOU,343
NVP,MII,257
NVP,PVI,191
NVP,IOS,933
NVP,STM,389
NVP,UDI,858
NVP,MAO,811
NVP,ERN,356
NVP,UMU,387
NVP,URB,221
NVP,ESI,342
NVP,VIX,351
NVP,ALQ,166
NVP,PET,583
NVP,FEJ,434
NVP,FEC,262
NVP,FEN,907
NVP,FRC,498
NVP,FBE,119
NVP,JDF,296
NVP,GIG,64
NVP,PVH,295
NVP,GVR,587
NVP,GCV,58
NVP,GDP,392
NVP,GJM,171
NVP,GNM,971
NVP,GUZ,256
NVP,REC,50
NVP,GUJ,460
NVP,GMS,393
NVP,GRP,683
NVP,LOI,218
NVP,FLN,283
NVP,ITR,466
NVP,HRZ,910
NVP,ILB,947
NVP,IMP,164
NVP,IPU,787
NVP,IPG,743
NVP,IRE,869
NVP,ITN,7
NVP,ITA,270
NVP,ITB,400
NVP,ITI,159
NVP,ITP,22
NVP,ITQ,652
NVP,AUB,334
NVP,ITE,225
NVP,IJU,268
NVP,JCR,580
NVP,JCM,349
NVP,JNA,901
NVP,JTI,290
NVP,JEQ,87
NVP,JPR,505
NVP,JCB,513
NVP,CPV,857
NVP,JIA,806
NVP,JRN,178
NVP,LBR,376
NVP,LAJ,119
NVP,JOI,887
NVP,RAO,85
NVP,LEP,350
NVP,LIP,40
NVP,LDB,318
NVP,SSA,745
NVP,MEA,950
NVP,MCP,783
NVP,VAG,59
NVP,MNX,567
NVP,MAB,353
NVP,SLZ,379
NVP,CGB,489
NVP,MTG,190
NVP,MBK,713
NVP,MBZ,370
NVP,NTM,876
NVP,MTE,189
NVP,MEU,710
NVP,MOC,187
NVP,PNG,54
NVP,PTO,691
NVP,NNU,547
NVP,NVT,357
NVP,NQL,983
NVP,NOK,562
NVP,OBI,402
NVP,OYK,640
NVP,ORX,552
NVP,OIA,472
NVP,OUS,328
NVP,MCZ,317
NVP,PMW,956
NVP,PLU,257
NVP,PBB,450
NVP,PIN,940
NVP,PFB,594
NVP,PSW,724
NVP,POJ,500
NVP,PAV,426
NVP,PNZ,126
NVP,PCS,16
NVP,PBQ,978
NVP,PHI,93
NVP,FOR,66
NVP,PIV,274
NVP,PIG,306
NVP,POO,517
NVP,PLL,779
NVP,PMG,644
NVP,LCB,826
NVP,PBX,997
NVP,PTQ,787
NVP,PBV,952
NVP,PNB,737
NVP,BPS,211
NVP,PPY,451
NVP,PDF,731
NVP,RBR,188
NVP,BSB,535
NVP,PGG,576
NVP,RDC,803
NVP,MGF,415
NVP,JDO,78
NVP,IDO,421
NVP,RIG,473
NVP,RVD,82
NVP,ROO,436
NVP,URG,60
NVP,POA,900
NVP,SNZ,860
NVP,CSU,359
NVP,SFV,504
NVP,GYN,784
NVP,AJU,44
NVP,SRA,239
NVP,SSZ,424
NVP,PHB,260
NVP,SDU,796
NVP,SXO,349
NVP,SXX,53
NVP,SJP,993
NVP,SJK,889
NVP,SSO,667
NVP,SQY,70
NVP,SBJ,60
NVP,SQM,680
NVP,SQX,388
NVP,GRU,29
NVP,ZMD,14
NVP,THE,59
NVP,SEI,790
NVP,GEL,380
NVP,RRN,180
NVP,RSG,698
NVP,OPS,903
NVP,SOD,629
NVP,SWM,676
NVP,RWS,207
NVP,TBT,834
NVP,CNF,668
NVP,GPB,784
NVP,TGQ,685
NVP,TRQ,782
NVP,TFF,824
NVP,TXF,446
NVP,TEC,267
NVP,TFL,471
NVP,TOW,6
NVP,TSQ,190
NVP,TMT,524
NVP,TUZ,851
NVP,TUR,525
NVP,UBT,161
NVP,UBA,227
NVP,UNA,899
NVP,IPN,311
NVP,BEL,972
NVP,VAL,149
NVP,VIA,972
NVP,BVH,400
NVP,VCP,862
NVP,VDC,313
NVP,VOT,917
NVP,AXE,140
OBI,PPB,865
OBI,MVS,553
OBI,XAP,661
OBI,CWB,116
OBI,ALT,818
OBI,AMJ,591
OBI,AFL,898
OBI,ATM,1000
OBI,APY,844
OBI,APS,85
OBI,APU,992
OBI,ARU,913
OBI,ARS,369
OBI,AUX,812
OBI,APQ,601
OBI,APX,284
OBI,AAG,381
OBI,AQA,609
OBI,AAX,873
OBI,AQM,694
OBI,AAI,202
OBI,ZFU,388
OBI,AIF,826
OBI,NAT,586
OBI,BFH,482
OBI,BSS,496
OBI,BAZ,188
OBI,BQQ,661
OBI,BDC,714
OBI,BPG,717
OBI,BRA,548
OBI,BRB,915
OBI,CAW,75
OBI,RIA,188
OBI,BAU,144
OBI,BVM,541
OBI,BGV,676
OBI,BNU,894
OBI,BVB,989
OBI,BCR,856
OBI,LAZ,696
OBI,BYO,738
OBI,RBB,114
OBI,BJP,882
OBI,BVS,918
OBI,BMS,155
OBI,BZC,775
OBI,CFB,300
OBI,CFC,583
OBI,CCX,562
OBI,CCQ,222
OBI,CDI,784
OBI,OAL,927
OBI,CLV,590
OBI,CMT,600
OBI,CMC,144
OBI,CPQ,775
OBI,CMP,395
OBI,CXJ,836
OBI,CGR,789
OBI,CBW,28
OBI,NBV,568
OBI,CQA,131
OBI,CNV,304
OBI,FLB,238
OBI,CKS,973
OBI,CAF,397
OBI,CRQ,911
OBI,CZB,49
OBI,CLN,72
OBI,CAU,811
OBI,CTP,684
OBI,CAC,156
OBI,CSS,139
OBI,JPA,649
OBI,TLZ,932
OBI,IGU,9
OBI,BAT,746
OBI,LEC,542
OBI,BGX,952
OBI,CIZ,136
OBI,CSW,162
OBI,ERM,841
OBI,CDJ,204
OBI,CCI,872
OBI,STZ,54
OBI,CFO,23
OBI,CGH,170
OBI,CKO,749
OBI,CMG,129
OBI,CCM,28
OBI,CZS,221
OBI,CPU,337
OBI,SJL,225
OBI,DMT,823
OBI,DNO,584
OBI,DIQ,766
OBI,MVF,871
OBI,CTQ,17
OBI,LVB,454
OBI,DOU,502
OBI,MII,294
OBI,PVI,237
OBI,IOS,411
OBI,STM,563
OBI,UDI,618
OBI,MAO,835
OBI,ERN,860
OBI,UMU,61
OBI,URB,700
OBI,ESI,386
OBI,VIX,497
OBI,ALQ,324
OBI,PET,354
OBI,FEJ,828
OBI,FEC,546
OBI,FEN,624
OBI,FRC,181
OBI,FBE,669
OBI,JDF,837
OBI,GIG,761
OBI,PVH,101
OBI,GVR,818
OBI,GCV,597
OBI,GDP,685
OBI,GJM,487
OBI,GNM,700
OBI,GUZ,311
OBI,REC,908
OBI,GUJ,446
OBI,GMS,578
OBI,GRP,24
OBI,LOI,801
OBI,FLN,504
OBI,ITR,315
OBI,HRZ,99
OBI,ILB,332
OBI,IMP,161
OBI,IPU,96
OBI,IPG,986
OBI,IRE,459
OBI,ITN,271
OBI,ITA,832
OBI,ITB,973
OBI,ITI,646
OBI,ITP,951
OBI,ITQ,651
OBI,AUB,448
OBI,ITE,116
OBI,IJU,95
OBI,JCR,657
OBI,JCM,840
OBI,JNA,458
OBI,JTI,813
OBI,JEQ,874
OBI,JPR,731
OBI,JCB,390
OBI,CPV,695
OBI,JIA,356
OBI,JRN,785
OBI,LBR,740
OBI,LAJ,452
OBI,JOI,623
OBI,RAO,469
OBI,LEP,345
OBI,LIP,262
OBI,LDB,431
OBI,SSA,189
OBI,MEA,232
OBI,MCP,406
OBI,VAG,572
OBI,MNX,339
OBI,MAB,494
OBI,SLZ,367
OBI,CGB,390
OBI,MTG,567
OBI,MBK,41
OBI,MBZ,625
OBI,NTM,421
OBI,MTE,944
OBI,MEU,465
OBI,MOC,864
OBI,PNG,201
OBI,PTO,335
OBI,NNU,517
OBI,NVT,179
OBI,NQL,801
OBI,NOK,901
OBI,NVP,40
OBI,OYK,635
OBI,ORX,376
OBI,OIA,68
OBI,OUS,660
OBI,MCZ,232
OBI,PMW,323
OBI,PLU,7
OBI,PBB,766
OBI,PIN,355
OBI,PFB,761
OBI,PSW,666
OBI,POJ,98
OBI,PAV,665
OBI,PNZ,436
OBI,PCS,226
OBI,PBQ,401
OBI,PHI,822
OBI,FOR,993
OBI,PIV,453
OBI,PIG,680
OBI,POO,360
OBI,PLL,324
OBI,PMG,263
OBI,LCB,818
OBI,PBX,336
OBI,PTQ,252
OBI,PBV,779
OBI,PNB,11
OBI,BPS,106
OBI,PPY,473
OBI,PDF,446
OBI,RBR,461
OBI,BSB,222
OBI,PGG,152
OBI,RDC,597
OBI,MGF,594
OBI,JDO,54
OBI,IDO,616
OBI,RIG,480
OBI,RVD,621
OBI,ROO,128
OBI,URG,759
OBI,POA,749
OBI,SNZ,563
OBI,CSU,543
OBI,SFV,336
OBI,GYN,39
OBI,AJU,375
OBI,SRA,223
OBI,SSZ,330
OBI,PHB,771
OBI,SDU,938
OBI,SXO,937
OBI,SXX,449
OBI,SJP,332
OBI,SJK,156
OBI,SSO,517
OBI,SQY,115
OBI,SBJ,71
OBI,SQM,916
OBI,SQX,352
OBI,GRU,919
OBI,ZMD,581
OBI,THE,961
OBI,SEI,931
OBI,GEL,972
OBI,RRN,761
OBI,RSG,219
OBI,OPS,32
OBI,SOD,996
OBI,SWM,501
OBI,RWS,873
OBI,TBT,14
OBI,CNF,887
OBI,GPB,956
OBI,TGQ,431
OBI,TRQ,937
OBI,TFF,977
OBI,TXF,627
OBI,TEC,357
OBI,TFL,202
OBI,TOW,14
OBI,TSQ,43
OBI,TMT,562
OBI,TUZ,879
OBI,TUR,700
OBI,UBT,281
OBI,UBA,348
OBI,UNA,640
OBI,IPN,86
OBI,BEL,21
OBI,VAL,203
OBI,VIA,39
OBI,BVH,426
OBI,VCP,637
OBI,VDC,102
OBI,VOT,102
OBI,AXE,295
OYK,PPB,286
OYK,MVS,962
OYK,XAP,981
OYK,CWB,630
OYK,ALT,779
OYK,AMJ,604
OYK,AFL,920
OYK,ATM,946
OYK,APY,167
OYK,APS,83
OYK,APU,974
OYK,ARU,628
OYK,ARS,407
OYK,AUX,111
OYK,APQ,933
OYK,APX,642
OYK,AAG,362
OYK,AQA,333
OYK,AAX,950
OYK,AQM,422
OYK,AAI,678
OYK,ZFU,795
OYK,AIF,220
OYK,NAT,132
OYK,BFH,746
OYK,BSS,250
OYK,BAZ,914
OYK,BQQ,310
OYK,BDC,464
OYK,BPG,275
OYK,BRA,627
OYK,BRB,834
OYK,CAW,897
OYK,RIA,710
OYK,BAU,690
OYK,BVM,354
OYK,BGV,222
OYK,BNU,979
OYK,BVB,365
OYK,BCR,182
OYK,LAZ,421
OYK,BYO,811
OYK,RBB,82
OYK,BJP,331
OYK,BVS,719
OYK,BMS,807
OYK,BZC,67
OYK,CFB,26
OYK,CFC,386
OYK,CCX,533
OYK,CCQ,916
OYK,CDI,223
OYK,OAL,157
OYK,CLV,367
OYK,CMT,485
OYK,CMC,528
OYK,CPQ,175
OYK,CMP,840
OYK,CXJ,16
OYK,CGR,946
OYK,CBW,344
OYK,NBV,144
OYK,CQA,853
OYK,CNV,895
OYK,FLB,943
OYK,CKS,957
OYK,CAF,649
OYK,CRQ,353
OYK,CZB,660
OYK,CLN,447
OYK,CAU,384
OYK,CTP,326
OYK,CAC,999
OYK,CSS,857
OYK,JPA,363
OYK,TLZ,843
OYK,IGU,213
OYK,BAT,288
OYK,LEC,103
OYK,BGX,709
OYK,CIZ,988
OYK,CSW,448
OYK,ERM,228
OYK,CDJ,564
OYK,CCI,526
OYK,STZ,27
OYK,CFO,65
OYK,CGH,815
OYK,CKO,918
OYK,CMG,147
OYK,CCM,385
OYK,CZS,677
OYK,CPU,949
OYK,SJL,692
OYK,DMT,653
OYK,DNO,380
OYK,DIQ,257
OYK,MVF,185
OYK,CTQ,664
OYK,LVB,201
OYK,DOU,737
OYK,MII,481
OYK,PVI,813
OYK,IOS,99
OYK,STM,546
OYK,UDI,717
OYK,MAO,410
OYK,ERN,77
OYK,UMU,871
OYK,URB,922
OYK,ESI,787
OYK,VIX,540
OYK,ALQ,292
OYK,PET,552
OYK,FEJ,574
OYK,FEC,826
OYK,FEN,744
OYK,FRC,186
OYK,FBE,73
OYK,JDF,163
OYK,GIG,841
OYK,PVH,982
OYK,GVR,400
OYK,GCV,185
OYK,GDP,417
OYK,GJM,987
OYK,GNM,383
OYK,GUZ,908
OYK,REC,731
OYK,GUJ,796
OYK,GMS,449
OYK,GRP,27
OYK,LOI,192
OYK,FLN,911
OYK,ITR,739
OYK,HRZ,310
OYK,ILB,121
OYK,IMP,695
OYK,IPU,737
OYK,IPG,390
OYK,IRE,454
OYK,ITN,26
OYK,ITA,672
OYK,ITB,364
OYK,ITI,125
OYK,ITP,641
OYK,ITQ,949
OYK,AUB,78
OYK,ITE,224
OYK,IJU,938
OYK,JCR,860
OYK,JCM,451
OYK,JNA,485
OYK,JTI,160
OYK,JEQ,809
OYK,JPR,716
OYK,JCB,200
OYK,CPV,86
OYK,JIA,696
OYK,JRN,232
OYK,LBR,675
OYK,LAJ,708
OYK,JOI,310
OYK,RAO,740
OYK,LEP,65
OYK,LIP,703
OYK,LDB,771
OYK,SSA,185
OYK,MEA,280
OYK,MCP,358
OYK,VAG,331
OYK,MNX,372
OYK,MAB,756
OYK,SLZ,125
OYK,CGB,312
OYK,MTG,302
OYK,MBK,587
OYK,MBZ,365
OYK,NTM,714
OYK,MTE,623
OYK,MEU,444
OYK,MOC,800
OYK,PNG,1
OYK,PTO,542
OYK,NNU,440
OYK,NVT,201
OYK,NQL,947
OYK,NOK,666
OYK,NVP,650
OYK,OBI,775
OYK,ORX,681
OYK,OIA,238
OYK,OUS,409
OYK,MCZ,676
OYK,PMW,564
OYK,PLU,197
OYK,PBB,596
OYK,PIN,23
OYK,PFB,364
OYK,PSW,500
OYK,POJ,831
OYK,PAV,914
OYK,PNZ,797
OYK,PCS,118
OYK,PBQ,880
OYK,PHI,473
OYK,FOR,363
OYK,PIV,432
OYK,PIG,561
OYK,POO,262
OYK,PLL,588
OYK,PMG,544
OYK,LCB,646
OYK,PBX,823
OYK,PTQ,920
OYK,PBV,214
OYK,PNB,942
OYK,BPS,203
OYK,PPY,34
OYK,PDF,792
OYK,RBR,749
OYK,BSB,631
OYK,PGG,72
OYK,RDC,739
OYK,MGF,142
OYK,JDO,503
OYK,IDO,598
OYK,RIG,219
OYK,RVD,996
OYK,ROO,120
OYK,URG,904
OYK,POA,271
OYK,SNZ,741
OYK,CSU,909
OYK,SFV,230
OYK,GYN,986
OYK,AJU,998
OYK,SRA,577
OYK,SSZ,808
OYK,PHB,453
OYK,SDU,954
OYK,SXO,392
OYK,SXX,126
OYK,SJP,331
OYK,SJK,214
OYK,SSO,859
OYK,SQY,319
OYK,SBJ,604
OYK,SQM,443
OYK,SQX,29
OYK,GRU,24
OYK,ZMD,62
OYK,THE,723
OYK,SEI,602
OYK,GEL,782
OYK,RRN,83
OYK,RSG,410
OYK,OPS,712
OYK,SOD,198
OYK,SWM,35
OYK,RWS,1
OYK,TBT,592
OYK,CNF,304
OYK,GPB,192
OYK,TGQ,306
OYK,TRQ,70
OYK,TFF,653
OYK,TXF,175
OYK,TEC,416
OYK,TFL,993
OYK,TOW,418
OYK,TSQ,590
OYK,TMT,875
OYK,TUZ,862
OYK,TUR,322
OYK,UBT,424
OYK,UBA,391
OYK,UNA,467
OYK,IPN,61
OYK,BEL,96
OYK,VAL,922
OYK,VIA,591
OYK,BVH,881
OYK,VCP,616
OYK,VDC,733
OYK,VOT,137
OYK,AXE,292
ORX,PPB,544
ORX,MVS,524
ORX,XAP,944
ORX,CWB,39
ORX,ALT,466
ORX,AMJ,781
ORX,AFL,477
ORX,ATM,707
ORX,APY,123
ORX,APS,449
ORX,APU,63
ORX,ARU,402
ORX,ARS,709
ORX,AUX,7
ORX,APQ,253
ORX,APX,853
ORX,AAG,252
ORX,AQA,476
ORX,AAX,800
ORX,AQM,257
ORX,AAI,418
ORX,ZFU,178
ORX,AIF,90
ORX,NAT,84
ORX,BFH,965
ORX,BSS,852
ORX,BAZ,526
ORX,BQQ,219
ORX,BDC,111
ORX,BPG,184
ORX,BRA,93
ORX,BRB,750
ORX,CAW,151
ORX,RIA,637
ORX,BAU,629
ORX,BVM,356
ORX,BGV,976
ORX,BNU,822
ORX,BVB,686
ORX,BCR,253
ORX,LAZ,961
ORX,BYO,330
ORX,RBB,178
ORX,BJP,40
ORX,BVS,202
ORX,BMS,834
ORX,BZC,381
ORX,CFB,677
ORX,CFC,901
ORX,CCX,605
ORX,CCQ,167
ORX,CDI,780
ORX,OAL,109
ORX,CLV,326
ORX,CMT,654
ORX,CMC,290
ORX,CPQ,470
ORX,CMP,541
ORX,CXJ,190
ORX,CGR,398
ORX,CBW,729
ORX,NBV,994
ORX,CQA,426
ORX,CNV,477
ORX,FLB,524
ORX,CKS,458
ORX,CAF,354
ORX,CRQ,779
ORX,CZB,194
ORX,CLN,372
ORX,CAU,624
ORX,CTP,88
ORX,CAC,371
ORX,CSS,723
ORX,JPA,299
ORX,TLZ,794
ORX,IGU,302
ORX,BAT,972
ORX,LEC,250
ORX,BGX,902
ORX,CIZ,675
ORX,CSW,988
ORX,ERM,231
ORX,CDJ,455
ORX,CCI,892
ORX,STZ,542
ORX,CFO,674
